"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"28",45,"Natural",130.164791755073,0,Inf,129.370585785335,130.961428085577
"29",45,"Suburban",107.691638469167,0,Inf,106.370367118244,109.021065282364
"30",45,"Urban",99.0127286935047,0,Inf,97.0042098827823,101.041828652664
"31",50,"Natural",123.840318648565,0,Inf,122.862288065497,124.82222656229
"32",50,"Suburban",103.138831584282,0,Inf,101.525688246855,104.764689738355
"33",50,"Urban",95.7503993091606,0,Inf,93.3822105385459,98.1482420770297
"34",55,"Natural",117.673343008838,0,Inf,116.48084470467,118.871914496836
"35",55,"Suburban",98.684352363363,0,Inf,96.7450686683618,100.642880416845
"36",55,"Urban",92.5427185625719,0,Inf,89.7797051730103,95.3476065674733
"37",60,"Natural",111.663864835892,0,Inf,110.249236246095,113.087511344722
"38",60,"Suburban",94.3282008064114,0,Inf,92.0542573454123,96.629888355286
"39",60,"Urban",89.3896864537389,0,Inf,86.2192668562227,92.6173490301835
"40",65,"Natural",105.811884129727,0,Inf,104.17809861338,107.458381183426
"41",65,"Suburban",90.0703769134269,0,Inf,87.4657645377223,92.7132033150203
"42",65,"Urban",86.2913029826614,0,Inf,82.71328578652,89.945079316533
"43",70,"Natural",100.117400890342,0,Inf,98.2726469476593,101.97930887231
"44",70,"Suburban",85.9108806844094,0,Inf,82.9860412279633,88.8863742748057
"45",70,"Urban",83.2475681493394,0,Inf,79.2688165858758,87.3237427316618
"46",0,"Natural",194.671983735644,0,Inf,191.68918436816,197.677811361081
